Pert,Kpa,Tprot
Ripasudil,CDK9,ASH1L
Ripasudil,CDK9,AXIN1
Ripasudil,CDK9,BICRAL
Ripasudil,CDK9,BUD13
Ripasudil,CDK9,CDK13
Ripasudil,CDK9,DDX23
Ripasudil,CDK9,EPS8L2
Ripasudil,CDK9,LSM14B
Ripasudil,CDK9,MAPT
Ripasudil,CDK9,MIA3
Ripasudil,CDK9,MICAL3
Ripasudil,CDK9,MTCL1
Ripasudil,CDK9,NCOR2
Ripasudil,CDK9,OIP5
Ripasudil,CDK9,PLEKHA5
Ripasudil,CDK9,RPS6KA4
Ripasudil,CDK9,SELENON
Ripasudil,CDK9,SP110
Ripasudil,CDK9,SRSF1
Ripasudil,CDK9,SUPT5H
Ripasudil,CDK9,WNK3
Ripasudil,CDK9,ZNF148
Ripasudil,CDK9,ZNF318
Ripasudil,CDK9,ZNF687
Ripasudil,CDKL1,ATN1
Ripasudil,CDKL1,CDC42SE1
Ripasudil,CDKL1,HNRNPUL1
Ripasudil,CDKL1,KAT5
Ripasudil,CDKL1,KIF1A
Ripasudil,CDKL1,MADD
Ripasudil,CDKL1,MAP1S
Ripasudil,CDKL1,MAPRE1
Ripasudil,CDKL1,METTL14
Ripasudil,CDKL1,NCOR2
Ripasudil,CDKL1,PPIP5K2
Ripasudil,CDKL1,ROBO1
Ripasudil,CDKL1,RPS6
Ripasudil,CDKL1,SRRM2
Ripasudil,CDKL1,TACC2
Ripasudil,CDKL1,TCP11L1
Ripasudil,CDKL1,TRIM3
Ripasudil,CDKL1,ZNF318
Ripasudil,CDKL5,ATN1
Ripasudil,CDKL5,CDC42SE1
Ripasudil,CDKL5,HNRNPUL1
Ripasudil,CDKL5,ISCU
Ripasudil,CDKL5,KAT5
Ripasudil,CDKL5,KIF1A
Ripasudil,CDKL5,MADD
Ripasudil,CDKL5,MAP1S
Ripasudil,CDKL5,METTL14
Ripasudil,CDKL5,NCOR2
Ripasudil,CDKL5,PHETA1
Ripasudil,CDKL5,RALGAPA1
Ripasudil,CDKL5,ROBO1
Ripasudil,CDKL5,RPS6
Ripasudil,CDKL5,TACC2
Ripasudil,CDKL5,TRIM3
Ripasudil,CDKL5,WNK3
Ripasudil,CDKL5,ZNF318
Ripasudil,CLK1,CARD11
Ripasudil,CLK1,CDC23
Ripasudil,CLK1,HNRNPUL1
Ripasudil,CLK1,KATNA1
Ripasudil,CLK1,LUZP1
Ripasudil,CLK1,METTL14
Ripasudil,CLK1,MEX3C
Ripasudil,CLK1,MIA3
Ripasudil,CLK1,MTCL1
Ripasudil,CLK1,MTMR14
Ripasudil,CLK1,NCOR2
Ripasudil,CLK1,NEFM
Ripasudil,CLK1,OIP5
Ripasudil,CLK1,PJA1
Ripasudil,CLK1,PLEKHA5
Ripasudil,CLK1,PPIP5K2
Ripasudil,CLK1,PRPF4B
Ripasudil,CLK1,RALGAPA1
Ripasudil,CLK1,RASGRP2
Ripasudil,CLK1,RBM14
Ripasudil,CLK1,RPS6KA4
Ripasudil,CLK1,SPIRE1
Ripasudil,CLK1,SRRM2
Ripasudil,CLK1,SRSF1
Ripasudil,CLK1,TRIM3
Ripasudil,CLK1,ZNF318
Ripasudil,CLK2,CAMK2B
Ripasudil,CLK2,HNRNPUL1
Ripasudil,CLK2,KAT5
Ripasudil,CLK2,KATNA1
Ripasudil,CLK2,KIF1A
Ripasudil,CLK2,METTL14
Ripasudil,CLK2,MIA3
Ripasudil,CLK2,MTCL1
Ripasudil,CLK2,NEFM
Ripasudil,CLK2,OIP5
Ripasudil,CLK2,PHETA1
Ripasudil,CLK2,PITPNM1
Ripasudil,CLK2,PLEKHA5
Ripasudil,CLK2,PPIP5K2
Ripasudil,CLK2,RPS6KA4
Ripasudil,CLK2,SPIRE1
Ripasudil,CLK2,SRRM2
Ripasudil,CLK2,TRIM3
Ripasudil,CLK2,ZNF318
Ripasudil,CLK3,BUB1B
Ripasudil,CLK3,HNRNPUL1
Ripasudil,CLK3,KAT5
Ripasudil,CLK3,KATNA1
Ripasudil,CLK3,KIF1A
Ripasudil,CLK3,METTL14
Ripasudil,CLK3,MON1B
Ripasudil,CLK3,NEFM
Ripasudil,CLK3,PLEKHA5
Ripasudil,CLK3,PPIP5K2
Ripasudil,CLK3,PPM1D
Ripasudil,CLK3,RECQL5
Ripasudil,CLK3,RPS6KA4
Ripasudil,CLK3,SAAL1
Ripasudil,CLK3,SELENON
Ripasudil,CLK3,SMARCC1
Ripasudil,CLK3,SRRM2
Ripasudil,CLK3,TACC2
Ripasudil,CLK3,ZNF318
Ripasudil,CLK3,ZNF703
Ripasudil,CLK4,ALPK3
Ripasudil,CLK4,CAMK2B
Ripasudil,CLK4,CARD11
Ripasudil,CLK4,CDC23
Ripasudil,CLK4,HNRNPUL1
Ripasudil,CLK4,KATNA1
Ripasudil,CLK4,KNL1
Ripasudil,CLK4,LUZP1
Ripasudil,CLK4,METTL14
Ripasudil,CLK4,MEX3C
Ripasudil,CLK4,MTCL1
Ripasudil,CLK4,MTMR14
Ripasudil,CLK4,NCAPH
Ripasudil,CLK4,NCOR2
Ripasudil,CLK4,NEFM
Ripasudil,CLK4,OIP5
Ripasudil,CLK4,PAK4
Ripasudil,CLK4,PHETA1
Ripasudil,CLK4,PJA1
Ripasudil,CLK4,PLEKHA5
Ripasudil,CLK4,PPIP5K2
Ripasudil,CLK4,RASGRP2
Ripasudil,CLK4,RBM10
Ripasudil,CLK4,RPS6KA4
Ripasudil,CLK4,SLC43A2
Ripasudil,CLK4,SPIRE1
Ripasudil,CLK4,SRRM2
Ripasudil,CLK4,SRSF1
Ripasudil,CLK4,THOC5
Ripasudil,CLK4,TRIM3
Ripasudil,CLK4,ZNF318
Ripasudil,DAPK1,ALPK3
Ripasudil,DAPK1,ANKRD34A
Ripasudil,DAPK1,BRAF
Ripasudil,DAPK1,BRD1
Ripasudil,DAPK1,CIT
Ripasudil,DAPK1,DST
Ripasudil,DAPK1,KAT6A
Ripasudil,DAPK1,KIF4A
Ripasudil,DAPK1,KNL1
Ripasudil,DAPK1,MATR3
Ripasudil,DAPK1,NCAPH
Ripasudil,DAPK1,PDE3A
Ripasudil,DAPK1,PDZD2
Ripasudil,DAPK1,PPIP5K2
Ripasudil,DAPK1,PPP1R12A
Ripasudil,DAPK1,RASGRP2
Ripasudil,DAPK1,THOC5
Ripasudil,DAPK1,TMEM40
Ripasudil,DAPK2,ALPK3
Ripasudil,DAPK2,ANKRD34A
Ripasudil,DAPK2,ARHGEF5
Ripasudil,DAPK2,CIT
Ripasudil,DAPK2,KAT6A
Ripasudil,DAPK2,KIF4A
Ripasudil,DAPK2,KNL1
Ripasudil,DAPK2,MATR3
Ripasudil,DAPK2,MEX3C
Ripasudil,DAPK2,MTMR14
Ripasudil,DAPK2,PAK4
Ripasudil,DAPK2,PDE3A
Ripasudil,DAPK2,PDZD2
Ripasudil,DAPK2,PHETA1
Ripasudil,DAPK2,PPIP5K2
Ripasudil,DAPK2,PPP1R12A
Ripasudil,DAPK2,RALGAPA1
Ripasudil,DAPK2,SLC43A2
Ripasudil,DAPK2,THOC5
Ripasudil,DAPK2,TMEM40
Ripasudil,DAPK3,ALPK3
Ripasudil,DAPK3,ARHGEF5
Ripasudil,DAPK3,BRD1
Ripasudil,DAPK3,KAT6A
Ripasudil,DAPK3,KIF4A
Ripasudil,DAPK3,KNL1
Ripasudil,DAPK3,MATR3
Ripasudil,DAPK3,NCAPH
Ripasudil,DAPK3,PDE3A
Ripasudil,DAPK3,PDZD2
Ripasudil,DAPK3,PHETA1
Ripasudil,DAPK3,PPIP5K2
Ripasudil,DAPK3,PPP1R12A
Ripasudil,DAPK3,RASGRP2
Ripasudil,DAPK3,THOC5
Ripasudil,DAPK3,TMEM40
Ripasudil,DYRK1A,ATN1
Ripasudil,DYRK1A,CARD11
Ripasudil,DYRK1A,CDC23
Ripasudil,DYRK1A,CDK13
Ripasudil,DYRK1A,HNRNPUL1
Ripasudil,DYRK1A,ITPKB
Ripasudil,DYRK1A,KANSL3
Ripasudil,DYRK1A,KATNA1
Ripasudil,DYRK1A,KIF1A
Ripasudil,DYRK1A,MAST3
Ripasudil,DYRK1A,METTL14
Ripasudil,DYRK1A,MTCL1
Ripasudil,DYRK1A,OIP5
Ripasudil,DYRK1A,PLEKHA5
Ripasudil,DYRK1A,RALGAPA1
Ripasudil,DYRK1A,ROBO1
Ripasudil,DYRK1A,RPS6KA4
Ripasudil,DYRK1A,SELENON
Ripasudil,DYRK1A,SRRM2
Ripasudil,DYRK1A,TRIM3
Ripasudil,DYRK1B,ATN1
Ripasudil,DYRK1B,CARD11
Ripasudil,DYRK1B,CDC23
Ripasudil,DYRK1B,CDK13
Ripasudil,DYRK1B,HNRNPUL1
Ripasudil,DYRK1B,ITPKB
Ripasudil,DYRK1B,KANSL3
Ripasudil,DYRK1B,KATNA1
Ripasudil,DYRK1B,KIF1A
Ripasudil,DYRK1B,MAST3
Ripasudil,DYRK1B,METTL14
Ripasudil,DYRK1B,MON1B
Ripasudil,DYRK1B,MTCL1
Ripasudil,DYRK1B,OIP5
Ripasudil,DYRK1B,PLEKHA5
Ripasudil,DYRK1B,PPIP5K2
Ripasudil,DYRK1B,RALGAPA1
Ripasudil,DYRK1B,RBM10
Ripasudil,DYRK1B,ROBO1
Ripasudil,DYRK1B,RPS6KA4
Ripasudil,DYRK1B,SAAL1
Ripasudil,DYRK1B,SELENON
Ripasudil,DYRK1B,SIPA1L1
Ripasudil,DYRK1B,SRRM2
Ripasudil,DYRK1B,SRSF1
Ripasudil,DYRK1B,TRIM3
Ripasudil,DYRK1B,VIRMA
Ripasudil,DYRK2,ATN1
Ripasudil,DYRK2,AXIN1
Ripasudil,DYRK2,CDC23
Ripasudil,DYRK2,CDK13
Ripasudil,DYRK2,HNRNPUL1
Ripasudil,DYRK2,ITPKB
Ripasudil,DYRK2,KANSL3
Ripasudil,DYRK2,KAT5
Ripasudil,DYRK2,KATNA1
Ripasudil,DYRK2,KIAA1522
Ripasudil,DYRK2,KIF1A
Ripasudil,DYRK2,MAST3
Ripasudil,DYRK2,METTL14
Ripasudil,DYRK2,MTCL1
Ripasudil,DYRK2,PLEKHA5
Ripasudil,DYRK2,PRRT3
Ripasudil,DYRK2,RBM10
Ripasudil,DYRK2,ROBO1
Ripasudil,DYRK2,RPS6KA4
Ripasudil,DYRK2,SAAL1
Ripasudil,DYRK2,SELENON
Ripasudil,DYRK2,SRRM2
Ripasudil,DYRK2,TNS2
Ripasudil,DYRK2,TRIM3
Ripasudil,DYRK2,VIRMA
Ripasudil,DYRK2,ZMYM2
Ripasudil,DYRK3,AXIN1
Ripasudil,DYRK3,BAZ2A
Ripasudil,DYRK3,CDC23
Ripasudil,DYRK3,CDK13
Ripasudil,DYRK3,HNRNPUL1
Ripasudil,DYRK3,ITPKB
Ripasudil,DYRK3,KATNA1
Ripasudil,DYRK3,KIAA1522
Ripasudil,DYRK3,KIF1A
Ripasudil,DYRK3,LSM14A
Ripasudil,DYRK3,MAST3
Ripasudil,DYRK3,METTL14
Ripasudil,DYRK3,MTCL1
Ripasudil,DYRK3,NCAPH
Ripasudil,DYRK3,OIP5
Ripasudil,DYRK3,PHETA1
Ripasudil,DYRK3,PJA1
Ripasudil,DYRK3,PLEKHA5
Ripasudil,DYRK3,PPIP5K2
Ripasudil,DYRK3,RBM10
Ripasudil,DYRK3,ROBO1
Ripasudil,DYRK3,RPS6KA4
Ripasudil,DYRK3,SRRM2
Ripasudil,DYRK3,SRSF1
Ripasudil,DYRK3,TRIM3
Ripasudil,DYRK3,VIRMA
Ripasudil,DYRK4,AIDA
Ripasudil,DYRK4,ATN1
Ripasudil,DYRK4,CDC23
Ripasudil,DYRK4,CDK13
Ripasudil,DYRK4,HNRNPUL1
Ripasudil,DYRK4,ITPKB
Ripasudil,DYRK4,KANSL3
Ripasudil,DYRK4,KAT5
Ripasudil,DYRK4,KATNA1
Ripasudil,DYRK4,KIF1A
Ripasudil,DYRK4,MAST3
Ripasudil,DYRK4,MEF2D
Ripasudil,DYRK4,METTL14
Ripasudil,DYRK4,MTCL1
Ripasudil,DYRK4,PLEKHA5
Ripasudil,DYRK4,PPIP5K2
Ripasudil,DYRK4,RBM10
Ripasudil,DYRK4,ROBO1
Ripasudil,DYRK4,RPS6KA4
Ripasudil,DYRK4,SELENON
Ripasudil,DYRK4,SRRM2
Ripasudil,DYRK4,ZMYM2
Ripasudil,EEF2K,AAK1
Ripasudil,EEF2K,BEND3
Ripasudil,EEF2K,ERCC5
Ripasudil,EEF2K,KIF2C
Ripasudil,EEF2K,MSH6
Ripasudil,EEF2K,NDE1
Ripasudil,EEF2K,PACSIN2
Ripasudil,EEF2K,SPAG9
Ripasudil,EEF2K,TACC2
Ripasudil,GAK,CLDN3
Ripasudil,GAK,PUM1
Ripasudil,GAK,ZNF24
Ripasudil,GAK,ZNF3
Ripasudil,GRK3,AFAP1
Ripasudil,GRK3,CLNS1A
Ripasudil,GRK3,DDX21
Ripasudil,GRK3,DNTTIP2
Ripasudil,GRK3,EP400
Ripasudil,GRK3,GCFC2
Ripasudil,GRK3,HDAC1
Ripasudil,GRK3,HDAC2
Ripasudil,GRK3,HIRIP3
Ripasudil,GRK3,KAT6A
Ripasudil,GRK3,LARP1
Ripasudil,GRK3,MCM3
Ripasudil,GRK3,MFAP1
Ripasudil,GRK3,MRE11
Ripasudil,GRK3,MSH6
Ripasudil,GRK3,NCL
Ripasudil,GRK3,PCNP
Ripasudil,GRK3,PRPF38A
Ripasudil,GRK3,RPLP0P6
Ripasudil,GRK3,RPLP1
Ripasudil,GRK3,SF3B2
Ripasudil,GRK3,SMARCAD1
Ripasudil,GRK3,STRN4
Ripasudil,GRK3,THRAP3
Ripasudil,GRK3,TMX1
Ripasudil,GRK3,TOR1AIP1
Ripasudil,GRK3,USP39
Ripasudil,GRK3,WDHD1
Ripasudil,GRK3,ZRANB2
Ripasudil,GRK4,AFAP1
Ripasudil,GRK4,CLNS1A
Ripasudil,GRK4,DNTTIP2
Ripasudil,GRK4,EMD
Ripasudil,GRK4,EP400
Ripasudil,GRK4,GCFC2
Ripasudil,GRK4,GPALPP1
Ripasudil,GRK4,HDAC1
Ripasudil,GRK4,HDAC2
Ripasudil,GRK4,HIRIP3
Ripasudil,GRK4,IGF2R
Ripasudil,GRK4,INCENP
Ripasudil,GRK4,KAT6A
Ripasudil,GRK4,MCM3
Ripasudil,GRK4,MFAP1
Ripasudil,GRK4,MRE11
Ripasudil,GRK4,NCL
Ripasudil,GRK4,NUCKS1
Ripasudil,GRK4,PCNP
Ripasudil,GRK4,PDAP1
Ripasudil,GRK4,PDS5B
Ripasudil,GRK4,PRPF38A
Ripasudil,GRK4,SF3B2
Ripasudil,GRK4,STRN4
Ripasudil,GRK4,TMX1
Ripasudil,GRK4,UNC93B1
Ripasudil,GRK4,UTP3
Ripasudil,GRK4,WDHD1
Ripasudil,GRK4,XRN2
Ripasudil,GRK4,YJU2
Ripasudil,GRK4,ZC3H4
Ripasudil,GRK5,ADNP
Ripasudil,GRK5,DNTTIP2
Ripasudil,GRK5,GCFC2
Ripasudil,GRK5,GPALPP1
Ripasudil,GRK5,HDAC2
Ripasudil,GRK5,HIRIP3
Ripasudil,GRK5,IGF2R
Ripasudil,GRK5,KLHDC4
Ripasudil,GRK5,MCM3
Ripasudil,GRK5,MDC1
Ripasudil,GRK5,MRE11
Ripasudil,GRK5,MSH6
Ripasudil,GRK5,NCL
Ripasudil,GRK5,NFATC2IP
Ripasudil,GRK5,NUCKS1
Ripasudil,GRK5,PCNP
Ripasudil,GRK5,PDAP1
Ripasudil,GRK5,PDHA1
Ripasudil,GRK5,PDHA2
Ripasudil,GRK5,PDS5B
Ripasudil,GRK5,PRPF38A
Ripasudil,GRK5,RRN3
Ripasudil,GRK5,SMARCAD1
Ripasudil,GRK5,SRRM1
Ripasudil,GRK5,TMX1
Ripasudil,GRK5,TP53BP1
Ripasudil,GRK5,USP39
Ripasudil,GRK5,UTP14A
Ripasudil,GRK5,XRN2
Ripasudil,GRK5,YJU2
Ripasudil,GRK5,ZC3H4
Ripasudil,GRK6,BOD1L1
Ripasudil,GRK6,C9orf78
Ripasudil,GRK6,CEBPZ
Ripasudil,GRK6,CLNS1A
Ripasudil,GRK6,EMD
Ripasudil,GRK6,GCFC2
Ripasudil,GRK6,GPALPP1
Ripasudil,GRK6,HDAC1
Ripasudil,GRK6,HDAC2
Ripasudil,GRK6,HIRIP3
Ripasudil,GRK6,IGF2R
Ripasudil,GRK6,IWS1
Ripasudil,GRK6,MCM3
Ripasudil,GRK6,MDC1
Ripasudil,GRK6,MFAP1
Ripasudil,GRK6,MRE11
Ripasudil,GRK6,NCL
Ripasudil,GRK6,NFATC2IP
Ripasudil,GRK6,NGDN
Ripasudil,GRK6,NOL8
Ripasudil,GRK6,PCNP
Ripasudil,GRK6,PDAP1
Ripasudil,GRK6,PDS5B
Ripasudil,GRK6,PRPF38A
Ripasudil,GRK6,RPAP3
Ripasudil,GRK6,RRN3
Ripasudil,GRK6,RRP8
Ripasudil,GRK6,SF3A1
Ripasudil,GRK6,SF3B2
Ripasudil,GRK6,SMARCAD1
Ripasudil,GRK6,SP100
Ripasudil,GRK6,STRN4
Ripasudil,GRK6,TMX1
Ripasudil,GRK6,TP53BP1
Ripasudil,GRK6,WASHC2A
Ripasudil,GRK6,WDTC1
Ripasudil,GRK6,XRN2
Ripasudil,GRK6,YJU2
Ripasudil,GRK6,ZC3H4
Ripasudil,GRK6,ZNHIT3
Ripasudil,GSK3A,AIDA
Ripasudil,GSK3A,ARHGAP29
Ripasudil,GSK3A,CIC
Ripasudil,GSK3A,FAM193B
Ripasudil,GSK3A,GPATCH2L
Ripasudil,GSK3A,INCENP
Ripasudil,GSK3A,IRS1
Ripasudil,GSK3A,JPH1
Ripasudil,GSK3A,KAT5
Ripasudil,GSK3A,KIF1A
Ripasudil,GSK3A,MFF
Ripasudil,GSK3A,MID1
Ripasudil,GSK3A,MYBBP1A
Ripasudil,GSK3A,NAB2
Ripasudil,GSK3A,NEFM
Ripasudil,GSK3A,NES
Ripasudil,GSK3A,PLEKHA5
Ripasudil,GSK3A,SENP3
Ripasudil,GSK3A,SIN3B
Ripasudil,GSK3A,SMG5
Ripasudil,GSK3A,TRPS1
Ripasudil,GSK3A,ZNF219
Ripasudil,GSK3A,ZNF609
Ripasudil,GSK3B,CAMK2B
Ripasudil,GSK3B,DUSP16
Ripasudil,GSK3B,FAM193B
Ripasudil,GSK3B,GPATCH2L
Ripasudil,GSK3B,KAT5
Ripasudil,GSK3B,KHDRBS1
Ripasudil,GSK3B,KIF1A
Ripasudil,GSK3B,MFF
Ripasudil,GSK3B,MYBBP1A
Ripasudil,GSK3B,NEFM
Ripasudil,GSK3B,NES
Ripasudil,GSK3B,PHF3
Ripasudil,GSK3B,PITPNM1
Ripasudil,GSK3B,PLEKHA5
Ripasudil,GSK3B,SENP3
Ripasudil,GSK3B,SIN3B
Ripasudil,GSK3B,SPIRE1
Ripasudil,GSK3B,TRIM2
Ripasudil,GSK3B,ZNF219
Ripasudil,GSK3B,ZNF609
Ripasudil,HASPIN,AAK1
Ripasudil,HASPIN,KIF4A
Ripasudil,HASPIN,L1RE1
Ripasudil,HASPIN,MTMR10
Ripasudil,HASPIN,NCAPH
Ripasudil,HASPIN,PACSIN2
Ripasudil,HASPIN,PRPF4B
Ripasudil,HASPIN,RB1
Ripasudil,HASPIN,VIRMA
Ripasudil,HIPK1,AXIN1
Ripasudil,HIPK1,CDK13
Ripasudil,HIPK1,HNRNPUL1
Ripasudil,HIPK1,ITPKB
Ripasudil,HIPK1,KATNA1
Ripasudil,HIPK1,KIF1A
Ripasudil,HIPK1,LATS1
Ripasudil,HIPK1,MAPT
Ripasudil,HIPK1,MAST3
Ripasudil,HIPK1,METTL14
Ripasudil,HIPK1,MTCL1
Ripasudil,HIPK1,OIP5
Ripasudil,HIPK1,PJA1
Ripasudil,HIPK1,PLEKHA5
Ripasudil,HIPK1,PPIP5K2
Ripasudil,HIPK1,RALGAPA1
Ripasudil,HIPK1,RBM10
Ripasudil,HIPK1,RPS6KA4
Ripasudil,HIPK1,SAAL1
Ripasudil,HIPK1,SELENON
Ripasudil,HIPK1,SRRM2
Ripasudil,HIPK1,SRSF1
Ripasudil,HIPK1,TRIM3
Ripasudil,HIPK1,VIRMA
Ripasudil,HIPK1,ZNF318
Ripasudil,HIPK2,ATN1
Ripasudil,HIPK2,AXIN1
Ripasudil,HIPK2,CDK13
Ripasudil,HIPK2,HNRNPUL1
Ripasudil,HIPK2,ITPKB
Ripasudil,HIPK2,KATNA1
Ripasudil,HIPK2,KDM5A
Ripasudil,HIPK2,KIF1A
Ripasudil,HIPK2,LATS1
Ripasudil,HIPK2,MAST3
Ripasudil,HIPK2,METTL14
Ripasudil,HIPK2,MON1B
Ripasudil,HIPK2,MTCL1
Ripasudil,HIPK2,OIP5
Ripasudil,HIPK2,PLEKHA5
Ripasudil,HIPK2,ROBO1
Ripasudil,HIPK2,RPS6KA4
Ripasudil,HIPK2,SAAL1
Ripasudil,HIPK2,SELENON
Ripasudil,HIPK2,SRRM2
Ripasudil,HIPK2,TNS2
Ripasudil,HIPK2,TRIM3
Ripasudil,HIPK2,VIRMA
Ripasudil,HIPK2,ZMYM2
Ripasudil,HIPK2,ZNF318
Ripasudil,HIPK3,CARD11
Ripasudil,HIPK3,CDC23
Ripasudil,HIPK3,CDK13
Ripasudil,HIPK3,HNRNPUL1
Ripasudil,HIPK3,ITPKB
Ripasudil,HIPK3,KATNA1
Ripasudil,HIPK3,KIAA1522
Ripasudil,HIPK3,LATS1
Ripasudil,HIPK3,MAST3
Ripasudil,HIPK3,METTL14
Ripasudil,HIPK3,MTCL1
Ripasudil,HIPK3,NCOR2
Ripasudil,HIPK3,NFATC2IP
Ripasudil,HIPK3,OIP5
Ripasudil,HIPK3,PJA1
Ripasudil,HIPK3,PLEKHA5
Ripasudil,HIPK3,RPS6KA4
Ripasudil,HIPK3,SELENON
Ripasudil,HIPK3,SRRM2
Ripasudil,HIPK3,SRSF1
Ripasudil,HIPK3,SUPT5H
Ripasudil,HIPK3,TRIM3
Ripasudil,HIPK3,VIRMA
Ripasudil,HIPK3,ZNF318
Ripasudil,HIPK4,ATN1
Ripasudil,HIPK4,AXIN1
Ripasudil,HIPK4,CDK13
Ripasudil,HIPK4,DCAF5
Ripasudil,HIPK4,HNRNPUL1
Ripasudil,HIPK4,ITPKB
Ripasudil,HIPK4,KATNA1
Ripasudil,HIPK4,KIF1A
Ripasudil,HIPK4,LATS1
Ripasudil,HIPK4,MAST3
Ripasudil,HIPK4,METTL14
Ripasudil,HIPK4,MON1B
Ripasudil,HIPK4,MTCL1
Ripasudil,HIPK4,PLEKHA5
Ripasudil,HIPK4,PLEKHG2
Ripasudil,HIPK4,RALGAPA1
Ripasudil,HIPK4,ROBO1
Ripasudil,HIPK4,RPS6KA4
Ripasudil,HIPK4,SAAL1
Ripasudil,HIPK4,SELENON
Ripasudil,HIPK4,SRRM2
Ripasudil,HIPK4,TRIM3
Ripasudil,HIPK4,VIRMA
Ripasudil,HIPK4,ZNF318
Ripasudil,HUNK,CDK18
Ripasudil,HUNK,DUSP16
Ripasudil,HUNK,NCAPH
Ripasudil,HUNK,NCOA2
Ripasudil,HUNK,PITPNM1
Ripasudil,HUNK,SLAIN1
Ripasudil,HUNK,TPD52L2
Ripasudil,IRAK1,ARHGAP35
Ripasudil,IRAK1,BLVRA
Ripasudil,IRAK1,EPB41L2
Ripasudil,IRAK1,GTF3C1
Ripasudil,IRAK1,HELLS
Ripasudil,IRAK1,KIF4A
Ripasudil,IRAK1,KNL1
Ripasudil,IRAK1,PACSIN2
Ripasudil,IRAK1,PPIP5K2
Ripasudil,IRAK1,PRKD1
Ripasudil,IRAK1,PTGFRN
Ripasudil,IRAK4,ARHGAP35
Ripasudil,IRAK4,BLVRA
Ripasudil,IRAK4,CABLES1
Ripasudil,IRAK4,KIF2C
Ripasudil,IRAK4,KIF4A
Ripasudil,IRAK4,KNL1
Ripasudil,IRAK4,NCAPH
Ripasudil,IRAK4,PACSIN2
Ripasudil,IRAK4,PTPN6
Ripasudil,IRAK4,RPTOR
Ripasudil,IRAK4,SRRM2
Ripasudil,IRAK4,TACC2
Ripasudil,LATS1,ARHGEF5
Ripasudil,LATS1,BUD13
Ripasudil,LATS1,CEP131
Ripasudil,LATS1,CNKSR1
Ripasudil,LATS1,CTTN
Ripasudil,LATS1,DDX10
Ripasudil,LATS1,DMWD
Ripasudil,LATS1,FBXO42
Ripasudil,LATS1,FRMD4B
Ripasudil,LATS1,MAST3
Ripasudil,LATS1,MATR3
Ripasudil,LATS1,MTMR7
Ripasudil,LATS1,PACS2
Ripasudil,LATS1,PAK4
Ripasudil,LATS1,PITPNM1
Ripasudil,LATS1,RECQL5
Ripasudil,LATS1,RET
Ripasudil,LATS1,SPIRE1
Ripasudil,LATS1,TACC2
Ripasudil,LATS1,THOC5
Ripasudil,LATS2,CNKSR1
Ripasudil,LATS2,DLG5
Ripasudil,LATS2,DMWD
Ripasudil,LATS2,DNMT1
Ripasudil,LATS2,FRMD4B
Ripasudil,LATS2,MAST2
Ripasudil,LATS2,MTMR7
Ripasudil,LATS2,PAK4
Ripasudil,LATS2,PI4K2A
Ripasudil,LATS2,PPP6R1
Ripasudil,LATS2,RALGPS2
Ripasudil,LATS2,RET
Ripasudil,LATS2,SASH1
Ripasudil,LATS2,WDR33
Ripasudil,LRRK2,AAK1
Ripasudil,LRRK2,NUP107
Ripasudil,LRRK2,OIP5
Ripasudil,LRRK2,PACSIN2
Ripasudil,LRRK2,PHIP
Ripasudil,LRRK2,PSMD8
Ripasudil,LRRK2,RB1
Ripasudil,MAK,ATN1
Ripasudil,MAK,HNRNPUL1
Ripasudil,MAK,KAT5
Ripasudil,MAK,KATNA1
Ripasudil,MAK,KIF1A
Ripasudil,MAK,LATS1
Ripasudil,MAK,MAST3
Ripasudil,MAK,METTL14
Ripasudil,MAK,MFF
Ripasudil,MAK,N4BP3
Ripasudil,MAK,OIP5
Ripasudil,MAK,PHETA1
Ripasudil,MAK,PLEKHA5
Ripasudil,MAK,PRRC2A
Ripasudil,MAK,ROBO1
Ripasudil,MAK,RPS6KA4
Ripasudil,MAK,SELENON
Ripasudil,MAK,SRRM2
Ripasudil,MAK,TRIM3
Ripasudil,MAK,VIRMA
Ripasudil,MAK,WNK3
Ripasudil,MAK,ZMYM2
Ripasudil,MAP3K15,KIF2C
Ripasudil,MAP3K15,MSH6
Ripasudil,MAP3K15,NDE1
Ripasudil,MAP3K15,PACSIN2
Ripasudil,MAP3K15,TACC2
Ripasudil,MAPKAPK2,ANKRD34A
Ripasudil,MAPKAPK2,ARHGEF5
Ripasudil,MAPKAPK2,BRAF
Ripasudil,MAPKAPK2,CIT
Ripasudil,MAPKAPK2,CTNNB1
Ripasudil,MAPKAPK2,CTNND2
Ripasudil,MAPKAPK2,DNMT1
Ripasudil,MAPKAPK2,EPS8
Ripasudil,MAPKAPK2,FAM193A
Ripasudil,MAPKAPK2,HSPB1
Ripasudil,MAPKAPK2,KAT6A
Ripasudil,MAPKAPK2,MAST2
Ripasudil,MAPKAPK2,MTMR7
Ripasudil,MAPKAPK2,NSUN2
Ripasudil,MAPKAPK2,PDCD4
Ripasudil,MAPKAPK2,PHETA1
Ripasudil,MAPKAPK2,PRRC2B
Ripasudil,MAPKAPK2,PTGFRN
Ripasudil,MAPKAPK2,SHROOM2
Ripasudil,MAPKAPK2,SPIRE1
Ripasudil,MAPKAPK2,USP37
Ripasudil,MAPKAPK3,ANKRD34A
Ripasudil,MAPKAPK3,CTNNB1
Ripasudil,MAPKAPK3,CTNND2
