Pert,Kpa,Tprot
Linsitinib,CLK2,CLK2
Linsitinib,CSNK2A1,CANX
Linsitinib,CSNK2A1,DEK
Linsitinib,CSNK2A1,EEF1B2
Linsitinib,CSNK2A1,HDAC1
Linsitinib,CSNK2A1,HDAC2
Linsitinib,CSNK2A1,HMGA1
Linsitinib,CSNK2A1,HSP90AA1
Linsitinib,CSNK2A1,HSP90AB1
Linsitinib,CSNK2A1,MYH9
Linsitinib,CSNK2A1,PDCD5
Linsitinib,CSNK2A1,PTGES3
Linsitinib,CSNK2A1,SMC3
Linsitinib,CSNK2A1,TOP2A
Linsitinib,CSNK2A1,TP53
Linsitinib,CSNK2A2,CANX
Linsitinib,CSNK2A2,EEF1B2
Linsitinib,CSNK2A2,HDAC1
Linsitinib,CSNK2A2,HDAC2
Linsitinib,CSNK2A2,HMGA1
Linsitinib,CSNK2A2,HSP90AB1
Linsitinib,CSNK2A2,SMC3
Linsitinib,CSNK2A2,TOP2A
Linsitinib,DAPK1,CAMKK2
Linsitinib,DAPK1,MYL12B
Linsitinib,DAPK2,CAMKK2
Linsitinib,DAPK3,CAMKK2
Linsitinib,DAPK3,MYL12B
Linsitinib,DUSP1,MAPK1
Linsitinib,DUSP1,MAPK3
Linsitinib,DUSP3,MAPK1
Linsitinib,DUSP3,MAPK3
Linsitinib,DUSP4,MAPK1
Linsitinib,DUSP4,MAPK3
Linsitinib,EIF2AK2,TP53
Linsitinib,IKBKB,IRS1
Linsitinib,IKBKE,IRS1
Linsitinib,JAK2,MAPK1
Linsitinib,JAK2,MAPK3
Linsitinib,MAP2K7,IRS1
Linsitinib,MAPK10,IRS1
Linsitinib,MAPK10,JUN
Linsitinib,MAPK10,MYC
Linsitinib,MAPK10,STMN1
Linsitinib,MAPK12,CDC25B
Linsitinib,MAPK12,MAPT
Linsitinib,MTOR,DAP
Linsitinib,MTOR,EEF2K
Linsitinib,MTOR,EIF4EBP1
Linsitinib,MTOR,GRB10
Linsitinib,MTOR,IRS1
Linsitinib,MTOR,MAF1
Linsitinib,MTOR,MYC
Linsitinib,MTOR,OXSR1
Linsitinib,MTOR,PATL1
Linsitinib,MTOR,RPTOR
Linsitinib,MTOR,ZNRF2
Linsitinib,PRKG1,GTF2I
Linsitinib,PTPRJ,MAPK1
Linsitinib,PTPRJ,MAPK3
Linsitinib,RET,MAPK1
Linsitinib,RET,MAPK3
Linsitinib,RPS6KB1,CAD
Linsitinib,RPS6KB1,IRS1
Linsitinib,RPS6KB1,NCBP1
Linsitinib,RPS6KB1,NDRG2
Linsitinib,RPS6KB1,PFKFB2
Linsitinib,RPS6KB1,RICTOR
Linsitinib,RPS6KB1,RPS6
Linsitinib,STK11,MARK4
Linsitinib,STK11,TP53
Linsitinib,STK17A,CAMKK2
Linsitinib,STK17B,CAMKK2
MK2206,BUB1,CDC20
MK2206,CDK10,CSNK2B
MK2206,CDK10,LMNA
MK2206,CDK10,RB1
MK2206,CDK10,STMN1
MK2206,CDK12,CSNK2B
MK2206,CDK12,LMNA
MK2206,CDK12,POLR2A
MK2206,CDK12,RB1
MK2206,CDK12,STMN1
MK2206,CDK13,CSNK2B
MK2206,CDK13,LMNA
MK2206,CDK13,RB1
MK2206,CDK13,STMN1
MK2206,CDK16,CSNK2B
MK2206,CDK16,LMNA
MK2206,CDK16,PRKAR1A
MK2206,CDK16,RB1
MK2206,CDK16,STMN1
MK2206,CDK17,CSNK2B
MK2206,CDK17,LMNA
MK2206,CDK17,RB1
MK2206,CDK17,STMN1
MK2206,CDK18,CSNK2B
MK2206,CDK18,LMNA
MK2206,CDK18,RB1
MK2206,CDK18,STMN1
MK2206,CDK19,CSNK2B
MK2206,CDK19,LMNA
MK2206,CDK19,PAK1
MK2206,CDK19,RB1
MK2206,CDK19,STMN1
MK2206,CDK20,CSNK2B
MK2206,CDK20,LMNA
MK2206,CDK20,RB1
MK2206,CDK20,STMN1
MK2206,CDK3,CSNK2B
MK2206,CDK3,LMNA
MK2206,CDK3,RB1
MK2206,CDK3,STMN1
MK2206,CDK5,CRMP1
MK2206,CDK5,CSNK2B
MK2206,CDK5,DNM1L
MK2206,CDK5,FZR1
MK2206,CDK5,HTT
MK2206,CDK5,LMNA
MK2206,CDK5,PPP1CA
MK2206,CDK5,PPP1R1A
MK2206,CDK5,RB1
MK2206,CDK5,STMN1
MK2206,CDK6,CSNK2B
MK2206,CDK6,LMNA
MK2206,CDK6,RB1
MK2206,CDK6,RUNX1
MK2206,CDK6,STMN1
MK2206,CDK7,CSNK2B
MK2206,CDK7,LMNA
MK2206,CDK7,POLR2A
MK2206,CDK7,RB1
MK2206,CDK7,STMN1
MK2206,CDK8,CSNK2B
MK2206,CDK8,LMNA
MK2206,CDK8,RB1
MK2206,CDK8,STMN1
MK2206,CDK9,CSNK2B
MK2206,CDK9,LMNA
MK2206,CDK9,POLR2A
MK2206,CDK9,RB1
MK2206,CDK9,STMN1
MK2206,CDK9,SUPT5H
MK2206,CSNK1D,TARDBP
MK2206,CSNK2A1,ABCF1
MK2206,CSNK2A1,AKT1
MK2206,CSNK2A1,CTNNA1
MK2206,CSNK2A1,EEF1D
MK2206,CSNK2A1,EIF5
MK2206,CSNK2A1,G3BP1
MK2206,CSNK2A1,HDAC1
MK2206,CSNK2A1,HDAC2
MK2206,CSNK2A1,HMGA1
MK2206,CSNK2A1,HNRNPC
MK2206,CSNK2A1,HSP90AA1
MK2206,CSNK2A1,HSP90AB1
MK2206,CSNK2A1,MDC1
MK2206,CSNK2A1,PML
MK2206,CSNK2A1,PPP1R2
MK2206,CSNK2A1,SSB
MK2206,CSNK2A2,HDAC1
MK2206,CSNK2A2,HDAC2
MK2206,CSNK2A2,HMGA1
MK2206,CSNK2A2,HNRNPC
MK2206,CSNK2A2,HSP90AB1
MK2206,CSNK2A2,PPP1R2
MK2206,CSNK2A2,SSB
MK2206,CSNK2B,EIF5
MK2206,DYRK3,AKT1S1
MK2206,GSK3B,CRMP1
MK2206,GSK3B,DSP
MK2206,GSK3B,EZH2
MK2206,GSK3B,GPHN
MK2206,GSK3B,MYC
MK2206,GSK3B,NIFK
MK2206,GSK3B,RCAN1
MK2206,GSK3B,RPTOR
MK2206,MAP2K1,GSK3B
MK2206,MAP2K1,MAPK1
MK2206,MAP3K3,RCAN1
MK2206,MAPKAPK2,CEP131
MK2206,MAPKAPK2,HSPB1
MK2206,MAPKAPK2,RCSD1
MK2206,MAPKAPK3,HSPB1
MK2206,MAPKAPK3,RCSD1
MK2206,NEK9,NEK6
MK2206,NEK9,NEK9
MK2206,PDK2,AKT1
MK2206,PDK2,PDHA1
MK2206,PINK1,RPS27A
MK2206,PPM1B,MSN
MK2206,PRKAA2,ACACA
MK2206,PRKAA2,PFKFB2
MK2206,PRKAA2,ULK1
MK2206,SRPK1,SRPK1
MK2206,TBK1,AKT1
MK2206,TBK1,RPS6KB1
NU7441,AKT1,CTNNB1
NU7441,AKT1,DNMT1
NU7441,AKT1,FOXO1
NU7441,AKT1,LMNA
NU7441,AKT1,TSC2
NU7441,AKT2,CTNNB1
NU7441,AKT2,DNMT1
NU7441,AKT2,FOXO1
NU7441,AKT2,TSC2
NU7441,AKT3,CTNNB1
NU7441,AKT3,DNMT1
NU7441,AKT3,FOXO1
NU7441,AKT3,TSC2
NU7441,ATM,CREB1
NU7441,ATM,DCK
NU7441,ATM,KHSRP
NU7441,ATM,TP53BP1
NU7441,AURKB,DDX52
NU7441,AURKB,HMGN2
NU7441,AURKB,KNL1
NU7441,AURKB,PPHLN1
NU7441,AURKB,RBM14
NU7441,CAMK2A,CALD1
NU7441,CAMK2A,CTNNB1
NU7441,CAMK2B,CTNNB1
NU7441,CAMK2D,CAMK2D
NU7441,CAMK4,HDAC4
NU7441,CAMK4,PHB2
NU7441,FER,CTTN
NU7441,MAP2K1,PARVA
NU7441,PHKG1,PYGM
NU7441,PHKG2,PYGM
NU7441,SRPK1,SRPK1
NU7441,SRPK1,SRSF1
PD153035,AURKC,INCENP
PD153035,BRSK1,CDC25B
PD153035,CAMK2G,CAMK2G
PD153035,CAMKK1,CAMK1
PD153035,CAMKK1,HDAC4
PD153035,CAMKK2,CAMK1
PD153035,CDKN3,CDK2
PD153035,CHEK2,MDM4
PD153035,CHEK2,RB1
PD153035,CSNK2A1,ANP32B
PD153035,CSNK2A1,CANX
PD153035,CSNK2A1,EIF5
PD153035,CSNK2A1,HMGA1
PD153035,CSNK2A1,HNRNPC
PD153035,CSNK2A1,LIG1
PD153035,CSNK2A1,PAWR
PD153035,CSNK2A1,PPP1R2
PD153035,CSNK2A1,PTPN1
PD153035,CSNK2A1,STC2
PD153035,CSNK2A1,TOP2A
PD153035,CSNK2A1,VAMP4
PD153035,CSNK2A2,CANX
PD153035,CSNK2A2,HMGA1
PD153035,CSNK2A2,HNRNPC
PD153035,CSNK2A2,LIG1
PD153035,CSNK2A2,PPP1R2
PD153035,CSNK2A2,PTPN1
PD153035,CSNK2A2,TOP2A
PD153035,CSNK2A2,VAMP4
PD153035,CSNK2B,EIF5
PD153035,FER,CTTN
PD153035,HIPK1,MECP2
PD153035,MAP2K7,IRS1
PD153035,MAP3K3,RCAN1
PD153035,MAPK8,ATF2
PD153035,MAPK8,HSF1
PD153035,MAPK8,IRS1
PD153035,MAPK8,MCL1
PD153035,MAPK8,RCAN1
PD153035,MAPK8,YAP1
PD153035,MAPK9,ATF2
PD153035,MAPK9,CTNNB1
PD153035,MAPK9,HSF1
PD153035,MAPK9,IRS1
PD153035,MAPK9,RCAN1
PD153035,MAPK9,YAP1
PD153035,MTOR,AKT1S1
PD153035,MTOR,BAG3
PD153035,MTOR,DNMT1
PD153035,MTOR,EIF4EBP1
PD153035,MTOR,IRS1
PD153035,MTOR,MAF1
PD153035,MTOR,RPS6KB1
PD153035,MTOR,ULK1
PD153035,PAK1,NF2
PD153035,PAK1,PAK1
PD153035,PAK1,PGAM1
PD153035,PAK1,VIM
PD153035,PRKCB,BTK
PD153035,PRKCB,LASP1
PD153035,PRKCB,MARCKS
PD153035,PRKCB,PEA15
PD153035,PRKCB,PRKAA1
PD153035,PRKCB,SDC2
PD153035,RPS6KB1,IRS1
PD153035,RPS6KB1,RPS6
PD153035,TBK1,IRS1
PD153035,TBK1,RPS6KB1
PD153035,TNIK,TNIK
PF3758309,AKT1,ARHGAP19
PF3758309,AKT1,CCT2
PF3758309,AKT1,CDKN1B
PF3758309,AKT1,CTNNB1
PF3758309,AKT1,EIF4B
PF3758309,AKT1,EZR
PF3758309,AKT1,HNRNPA1
PF3758309,AKT1,HSPB1
PF3758309,AKT1,IRS1
PF3758309,AKT1,LARP1
PF3758309,AKT1,LMNA
PF3758309,AKT1,PDCD4
PF3758309,AKT1,PEA15
PF3758309,AKT1,PFKFB2
PF3758309,AKT1,SLC9A1
PF3758309,AKT1,TBC1D4
PF3758309,AKT2,CCT2
PF3758309,AKT2,CDKN1B
PF3758309,AKT2,CTNNB1
PF3758309,AKT2,EIF4B
PF3758309,AKT2,EZR
PF3758309,AKT2,HNRNPA1
PF3758309,AKT2,HSPB1
PF3758309,AKT2,PDCD4
PF3758309,AKT2,PEA15
PF3758309,AKT2,PFKFB2
PF3758309,AKT2,TBC1D4
PF3758309,AKT3,CCT2
PF3758309,AKT3,CDKN1B
PF3758309,AKT3,CTNNB1
PF3758309,AKT3,EIF4B
PF3758309,AKT3,EZR
PF3758309,AKT3,HNRNPA1
PF3758309,AKT3,HSPB1
PF3758309,AKT3,PDCD4
PF3758309,AKT3,PEA15
PF3758309,AKT3,PFKFB2
PF3758309,AKT3,TBC1D4
PF3758309,CAMK2A,CD44
PF3758309,CAMK2A,CDKN1B
PF3758309,CAMK2A,CTNNB1
PF3758309,CAMK2A,PEA15
PF3758309,CAMK2A,STMN1
PF3758309,CAMK2G,CAMK2G
PF3758309,CAMK2G,PEA15
PF3758309,CDK10,FZR1
PF3758309,CDK10,RB1
PF3758309,CDK10,RBL2
PF3758309,CDK12,FZR1
PF3758309,CDK12,POLR2A
PF3758309,CDK12,RB1
PF3758309,CDK12,RBL2
PF3758309,CDK13,FZR1
PF3758309,CDK13,RB1
PF3758309,CDK13,RBL2
PF3758309,CDK16,CDKN1B
PF3758309,CDK16,FZR1
PF3758309,CDK16,RB1
PF3758309,CDK16,RBL2
PF3758309,CDK17,FZR1
PF3758309,CDK17,RB1
PF3758309,CDK17,RBL2
PF3758309,CDK18,FZR1
PF3758309,CDK18,RB1
PF3758309,CDK18,RBL2
PF3758309,CDK19,FZR1
PF3758309,CDK19,RB1
PF3758309,CDK19,RBL2
PF3758309,CDK20,FZR1
PF3758309,CDK20,RB1
PF3758309,CDK20,RBL2
PF3758309,CDK3,FZR1
PF3758309,CDK3,RB1
PF3758309,CDK3,RBL2
PF3758309,CDK4,FZR1
PF3758309,CDK4,RB1
PF3758309,CDK4,RBL1
PF3758309,CDK4,RBL2
PF3758309,CDK5,CTNNB1
PF3758309,CDK5,FZR1
PF3758309,CDK5,HDAC5
PF3758309,CDK5,RB1
PF3758309,CDK5,RBL2
PF3758309,CDK5,VIM
PF3758309,CDK6,CDKN1B
PF3758309,CDK6,FZR1
PF3758309,CDK6,NPM1
PF3758309,CDK6,RB1
PF3758309,CDK6,RBL2
PF3758309,CDK7,FZR1
PF3758309,CDK7,POLR2A
PF3758309,CDK7,RB1
PF3758309,CDK7,RBL2
PF3758309,CDK8,FZR1
PF3758309,CDK8,RB1
PF3758309,CDK8,RBL2
PF3758309,CDK9,FZR1
PF3758309,CDK9,POLR2A
PF3758309,CDK9,RB1
PF3758309,CDK9,RBL2
PF3758309,DUSP1,MAPK1
PF3758309,DUSP1,MAPK3
PF3758309,DUSP3,MAPK1
PF3758309,DUSP3,MAPK3
PF3758309,DUSP4,MAPK1
PF3758309,DUSP4,MAPK3
PF3758309,EEF2K,EEF2
PF3758309,EGFR,FAM129B
PF3758309,GSK3B,AXIN1
PF3758309,GSK3B,CTNND1
PF3758309,GSK3B,DPYSL2
PF3758309,GSK3B,EIF4EBP1
PF3758309,GSK3B,GPHN
PF3758309,GSK3B,MAPT
PF3758309,HIPK1,MECP2
PF3758309,HIPK2,ATF1
PF3758309,HIPK2,CDKN1B
PF3758309,HIPK2,CTBP2
PF3758309,HIPK2,HMGA1
PF3758309,HIPK2,MECP2
PF3758309,HIPK2,SIRT1
PF3758309,IRAK4,NCF1
PF3758309,JAK2,MAPK1
PF3758309,JAK2,MAPK3
PF3758309,MAP2K1,MAPK1
PF3758309,MAP2K1,MAPK3
PF3758309,MAP2K2,MAPK1
PF3758309,MAP2K2,MAPK3
PF3758309,MAPKAPK2,HSPB1
PF3758309,MAPKAPK2,NELFE
PF3758309,MAPKAPK2,TRIM28
PF3758309,MAPKAPK2,VIM
PF3758309,MAPKAPK3,HSPB1
PF3758309,NEK9,NEK6
PF3758309,NEK9,NEK9
PF3758309,NUAK1,PPP1R12A
PF3758309,PAK1,NF2
PF3758309,PAK1,PAK1
PF3758309,PAK1,STMN1
PF3758309,PAK1,VIM
PF3758309,PAK2,NF2
PF3758309,PAK2,PAK2
PF3758309,PBK,JUN
PF3758309,PDK1,CDKN1B
PF3758309,PDK1,PDCD4
PF3758309,PDK1,PDHA1
PF3758309,PDK1,PDHA2
PF3758309,PDK1,PEA15
PF3758309,PDK1,PFKFB2
PF3758309,PDK1,RPS6KB1
PF3758309,PDK2,PDHA1
PF3758309,PDK2,PDHA2
PF3758309,PDK3,PDHA1
PF3758309,PDK3,PDHA2
PF3758309,PDK4,PDHA1
PF3758309,PDK4,PDHA2
PF3758309,PLK3,ATF2
PF3758309,PLK3,JUN
PF3758309,PPP1CB,NF2
PF3758309,PRKAA1,ACACA
PF3758309,PRKAA1,PFKFB2
PF3758309,PRKAA1,PPP1R12C
PF3758309,PRKAA1,RB1
PF3758309,PRKAA1,RPTOR
PF3758309,PRKAA1,TBC1D1
PF3758309,PRKAA2,ACACA
PF3758309,PRKAA2,BAIAP2
PF3758309,PRKAA2,PFKFB2
PF3758309,PRKAA2,PPP1R12C
PF3758309,PRKAA2,RPTOR
PF3758309,PRKAA2,ULK1
PF3758309,PRKACA,ADD1
PF3758309,PRKACA,CTNNB1
PF3758309,PRKACA,GJA1
PF3758309,PRKACA,HDAC5
PF3758309,PRKACA,HMGCR
PF3758309,PRKACA,HMGN2
PF3758309,PRKACA,HNRNPA1
PF3758309,PRKACA,HSPB1
PF3758309,PRKACA,IRS1
PF3758309,PRKACA,LCP1
PF3758309,PRKACA,MBP
PF3758309,PRKACA,NCF1
PF3758309,PRKACA,NDRG1
PF3758309,PRKACA,NF2
PF3758309,PRKACA,NOLC1
PF3758309,PRKACA,PFKFB2
PF3758309,PRKACA,PPP1R9B
PF3758309,PRKACA,STMN1
PF3758309,PRKACA,SUN2
PF3758309,PRKACA,VASP
PF3758309,PRKACA,ZFP36L1
PF3758309,PRKD2,VASP
PF3758309,PRKG1,HSPB1
PF3758309,PRKG1,VASP
PF3758309,PRKG2,HSPB1
PF3758309,PRKX,HNRNPA1
PF3758309,PRKX,LCP1
PF3758309,PRKX,NCF1
PF3758309,PRKX,NF2
PF3758309,PRKX,NOLC1
PF3758309,PRKX,SUN2
PF3758309,PRKX,VASP
PF3758309,PRKY,HNRNPA1
PF3758309,PRKY,LCP1
PF3758309,PRKY,NCF1
PF3758309,PRKY,NF2
PF3758309,PRKY,NOLC1
PF3758309,PRKY,SUN2
PF3758309,PRKY,VASP
PF3758309,PTPRE,MAPK1
PF3758309,PTPRJ,MAPK1
PF3758309,PTPRJ,MAPK3
PF3758309,PTPRR,MAPK1
PF3758309,RET,MAPK1
PF3758309,RET,MAPK3
PF3758309,RPS6KA1,CCT2
PF3758309,RPS6KA1,CDKN1B
PF3758309,RPS6KA1,CIC
PF3758309,RPS6KA1,EIF4B
PF3758309,RPS6KA1,LCP1
PF3758309,RPS6KA1,NDRG2
PF3758309,RPS6KA1,PDCD4
PF3758309,RPS6KA1,RPTOR
PF3758309,RPS6KA1,SLC9A1
PF3758309,RPS6KA2,CCT2
PF3758309,RPS6KA2,CIC
PF3758309,RPS6KA2,EIF4B
PF3758309,RPS6KA2,RPTOR
PF3758309,RPS6KA2,SLC9A1
PF3758309,RPS6KA3,CCT2
PF3758309,RPS6KA3,CDKN1B
PF3758309,RPS6KA3,CIC
PF3758309,RPS6KA3,EIF4B
PF3758309,RPS6KA3,HMGN2
PF3758309,RPS6KA3,LCP1
PF3758309,RPS6KA3,PFKFB2
PF3758309,RPS6KA3,RPTOR
PF3758309,RPS6KA3,SLC9A1
PF3758309,RPS6KA3,STMN1
PF3758309,RPS6KA3,TINF2
PF3758309,RPS6KA4,CCT2
PF3758309,RPS6KA4,CIC
PF3758309,RPS6KA4,EIF4B
PF3758309,RPS6KA4,RPTOR
PF3758309,RPS6KA4,SLC9A1
PF3758309,RPS6KA5,CCT2
PF3758309,RPS6KA5,CIC
PF3758309,RPS6KA5,EIF4B
PF3758309,RPS6KA5,RPTOR
PF3758309,RPS6KA5,SLC9A1
PF3758309,RPS6KA6,RPTOR
PF3758309,RPS6KA6,SLC9A1
PF3758309,RPS6KB1,CCT2
PF3758309,RPS6KB1,EIF4B
PF3758309,RPS6KB1,HSPB1
PF3758309,RPS6KB1,NCBP1
PF3758309,RPS6KB1,NDRG2
PF3758309,RPS6KB1,PFKFB2
PF3758309,RPS6KB2,HSPB1
PF3758309,RSKR,RPTOR
PF3758309,RSKR,SLC9A1
PF3758309,SGK1,NDRG1
PF3758309,TNIK,TNIK
PF3758309,WNK1,STK39
PF3758309,WNK2,STK39
PF4708671,AKT1,CCT2
PF4708671,AKT1,CELF1
PF4708671,AKT1,CTNNB1
PF4708671,AKT1,FOXO1
PF4708671,AKT1,HNRNPA1
PF4708671,AKT1,MDM4
PF4708671,AKT1,PDCD4
PF4708671,AKT1,PDE3B
PF4708671,AKT1,PFKFB2
PF4708671,AKT1,RUNX2
PF4708671,AKT2,CCT2
PF4708671,AKT2,CTNNB1
PF4708671,AKT2,FOXO1
PF4708671,AKT2,HNRNPA1
PF4708671,AKT2,MDM4
PF4708671,AKT2,PDCD4
PF4708671,AKT2,PFKFB2
PF4708671,AKT3,CCT2
PF4708671,AKT3,CTNNB1
PF4708671,AKT3,FOXO1
PF4708671,AKT3,HNRNPA1
PF4708671,AKT3,MDM4
PF4708671,AKT3,PDCD4
PF4708671,AKT3,PFKFB2
PF4708671,AURKA,ARHGEF2
PF4708671,AURKA,NUMA1
PF4708671,AURKA,TP53
PF4708671,BRSK1,CDC25B
PF4708671,CAMK1,CAMK1
PF4708671,CAMKK1,CAMK1
PF4708671,CAMKK2,CAMK1
PF4708671,CDC14A,TP53
PF4708671,CDC14B,TP53
PF4708671,CDK1,CANX
PF4708671,CDK1,CDC25B
PF4708671,CDK1,FZR1
PF4708671,CDK1,HMGA2
PF4708671,CDK1,LATS1
PF4708671,CDK1,LIG3
PF4708671,CDK1,NAGK
PF4708671,CDK1,NCKAP5L
PF4708671,CDK1,NPM1
PF4708671,CDK1,NSFL1C
PF4708671,CDK1,NUCKS1
PF4708671,CDK1,PIK3C2A
PF4708671,CDK1,RBL2
PF4708671,CDK1,RCC1
PF4708671,CDK1,SLBP
PF4708671,CDK1,SSR1
PF4708671,CDK1,STMN1
PF4708671,CDK1,TCOF1
PF4708671,CDK1,U2AF2
PF4708671,CDK1,VCPIP1
PF4708671,CDK1,YAP1
PF4708671,CDK2,ARID1A
PF4708671,CDK2,ATRIP
PF4708671,CDK2,C9orf40
PF4708671,CDK2,EEF2
PF4708671,CDK2,FZR1
PF4708671,CDK2,LIG3
PF4708671,CDK2,NCL
PF4708671,CDK2,NPM1
PF4708671,CDK2,NUCKS1
PF4708671,CDK2,ORC2
PF4708671,CDK2,RBL1
PF4708671,CDK2,RBL2
PF4708671,CDK2,SNRNP70
PF4708671,CDK2,STMN1
PF4708671,CDK2,TCOF1
PF4708671,CDK2,WRN
PF4708671,CDK2,XRCC6
PF4708671,CHUK,IRS1
PF4708671,GSK3A,GYS1
PF4708671,GSK3A,SFPQ
PF4708671,IKBKB,IRS1
PF4708671,IKBKE,AKT1
PF4708671,IKBKE,IRS1
PF4708671,IRAK4,NCF1
PF4708671,LRRK2,AKT1
PF4708671,LRRK2,DNAJC6
PF4708671,MAP2K7,IRS1
PF4708671,MAP3K3,RCAN1
PF4708671,MAPK11,CDC25B
PF4708671,MAPK11,GYS1
PF4708671,MAPK12,CDC25B
PF4708671,MAPK13,CDC25B
PF4708671,MAPK13,STMN1
PF4708671,MAPK14,ATF2
PF4708671,MAPK14,CDC25B
PF4708671,MARK2,ARHGEF2
PF4708671,MARK2,KIF13B
PF4708671,MTOR,AKT1
PF4708671,MTOR,AMOTL2
PF4708671,MTOR,IRS1
PF4708671,MTOR,LARP6
PF4708671,MTOR,MAF1
PF4708671,MTOR,SRRM2
PF4708671,MTOR,ULK1
PF4708671,PAK1,ARHGEF2
PF4708671,PAK1,BRAF
PF4708671,PAK1,PAK1
PF4708671,PAK1,PGAM1
PF4708671,PHLPP1,AKT1
PF4708671,PHLPP2,AKT1
PF4708671,PLK3,ATF2
PF4708671,PPP2CB,PPP1R1A
PF4708671,PRKCA,CANX
PF4708671,PRKCA,CBL
PF4708671,PRKCA,CD4
PF4708671,PRKCA,CTNND1
PF4708671,PRKCA,F11R
PF4708671,PRKCA,GJB1
PF4708671,PRKCA,HMGN2
PF4708671,PRKCA,MARCKS
PF4708671,PRKCA,PEA15
PF4708671,PRKCA,PPP1R1A
PF4708671,PRKCA,PRKD1
PF4708671,PRKCA,SDC2
PF4708671,PRKCE,CANX
PF4708671,PRKCE,CTNND1
PF4708671,PRKCE,GJA1
PF4708671,PRKCE,GJB1
PF4708671,PRKCE,MARCKS
PF4708671,PRKCE,PEA15
PF4708671,PRKCE,PRKD1
PF4708671,PRKCE,SDC2
PF4708671,PRKCH,PRKD1
PF4708671,PRKD3,PRKD1
PF4708671,RPS6KA1,CCT2
PF4708671,RPS6KA1,IRS1
PF4708671,RPS6KA1,NDRG2
PF4708671,RPS6KA1,PDCD4
PF4708671,RPS6KA1,RPS6
PF4708671,RPS6KA1,RPTOR
PF4708671,RPS6KB1,CCT2
PF4708671,RPS6KB1,IRS1
PF4708671,RPS6KB1,NDRG2
PF4708671,RPS6KB1,PFKFB2
PF4708671,RPS6KB1,RPS6
PF4708671,SGK1,FOXO1
PF4708671,SIK3,CRTC2
PF4708671,SRPK1,SRPK1
PF4708671,TBK1,AKT1
PF4708671,TBK1,IRS1
PF4708671,TNIK,TNIK
PH797804,CDK1,ABL1
PH797804,CDK1,ANAPC4
PH797804,CDK1,BRCA1
PH797804,CDK1,CHEK1
PH797804,CDK1,CTTN
PH797804,CDK1,EEF1D
PH797804,CDK1,EFHD2
PH797804,CDK1,HMGA1
PH797804,CDK1,HMGCS1
PH797804,CDK1,HMGN5
PH797804,CDK1,KIF20B
PH797804,CDK1,LIG3
PH797804,CDK1,NCKAP5L
PH797804,CDK1,NCL
PH797804,CDK1,NSFL1C
PH797804,CDK1,NUCKS1
PH797804,CDK1,PKN2
PH797804,CDK1,PRC1
PH797804,CDK1,RBBP5
PH797804,CDK1,RCC1
PH797804,CDK1,RGPD8
PH797804,CDK1,RPS6KB1
PH797804,CDK1,TOP2B
PH797804,CDK1,TP53
PH797804,CDK1,YAP1
PH797804,CDK2,BRCA1
PH797804,CDK2,CHEK1
PH797804,CDK2,CIC
PH797804,CDK2,CTTN
PH797804,CDK2,DBNL
PH797804,CDK2,EFHD2
PH797804,CDK2,GRK2
PH797804,CDK2,HMGA1
PH797804,CDK2,HMGN5
PH797804,CDK2,LIG3
PH797804,CDK2,LMNB2
PH797804,CDK2,NCL
PH797804,CDK2,NPM1
PH797804,CDK2,NUCKS1
PH797804,CDK2,ORC2
PH797804,CDK2,PRC1
PH797804,CDK2,RB1
PH797804,CDK2,RRN3
PH797804,CDK2,SF3B1
PH797804,CDK2,SNRNP70
PH797804,CDK2,TNKS1BP1
PH797804,CDK2,TP53
PH797804,CDK2,TPR
PH797804,CDK2,UBXN1
PH797804,CDK2,XRCC6
PH797804,CDK2,ZBTB16
PH797804,CDK2,ZYX
PH797804,CSNK2A1,AKT1
PH797804,CSNK2A1,ANP32B
PH797804,CSNK2A1,CANX
PH797804,CSNK2A1,HDAC1
PH797804,CSNK2A1,HDAC2
PH797804,CSNK2A1,HMGA1
PH797804,CSNK2A1,HMGN1
PH797804,CSNK2A1,HSP90AB1
PH797804,CSNK2A1,JUN
PH797804,CSNK2A1,MDC1
PH797804,CSNK2A1,PPP1R2
PH797804,CSNK2A1,VAMP4
PH797804,CSNK2A2,CANX
PH797804,CSNK2A2,HDAC1
PH797804,CSNK2A2,HDAC2
PH797804,CSNK2A2,HMGA1
PH797804,CSNK2A2,HSP90AB1
PH797804,CSNK2A2,JUN
PH797804,CSNK2A2,PPP1R2
PH797804,CSNK2A2,VAMP4
PH797804,EEF2K,EEF2
PH797804,IKBKB,IRS1
PH797804,IKBKE,AKT1
PH797804,IKBKE,IRS1
PH797804,LRRK2,AKT1
PH797804,LRRK2,DNAJC6
PH797804,LRRK2,MSN
PH797804,MAP3K12,MYL12B
PH797804,MAP4K4,MSN
PH797804,MELK,MELK
PH797804,PHKG1,PYGM
PH797804,PHKG2,PYGM
PH797804,PPM1B,MSN
PH797804,PRKCA,AKT1
PH797804,PRKCA,CBL
PH797804,PRKCA,CD4
PH797804,PRKCA,CYBA
PH797804,PRKCA,GJB1
PH797804,PRKCA,HNRNPA1
PH797804,PRKCA,ILK
PH797804,PRKCA,MARCKS
PH797804,PRKCA,PPP1R1A
PH797804,PRKCA,PRKAA1
PH797804,PRKCB,AKT1
PH797804,PRKCB,EPB41
PH797804,PRKCB,GJB1
PH797804,PRKCB,LASP1
PH797804,PRKCB,MARCKS
